,target,input-data,num_char,num_words,num_sent,cleaned_text
1240,0,Oh yes I can speak txt 2 u no! Hmm. Did u get  email?,53,18,3,oh ye speak txt u hmm email
1241,0,"I want to show you the world, princess :) how about europe?",59,14,1,want world princess europ
1242,0,Nobody can decide where to eat and dad wants Chinese,52,10,1,decid eat dad want chine
1243,0,No shoot me. I'm in the docs waiting room. :/,45,13,2,shoot m doc wait room
1244,0,Now? I'm going out 4 dinner soon..,34,10,2,m go dinner soon
1245,0,Hello which the site to download songs its urgent pls,53,10,1,hello site download song urgent pl
1246,0,"I do know what u mean,  is the king of not havin credit! I'm goin2bed now. Night night sweet! Only1more sleep! ",111,28,4,know u mean king havin credit m goinb night sweet onlymor sleep
1247,0,Horrible gal. Me in sch doing some stuff. How come u got mc?,60,16,3,horribl gal sch stuff come u got mc
1248,0,"HI HUN! IM NOT COMIN 2NITE-TELL EVERY1 IM SORRY 4 ME, HOPE U AVA GOODTIME!OLI RANG MELNITE IFINK IT MITE B SORTED,BUT IL EXPLAIN EVERYTHIN ON MON.L8RS.x",152,33,2,hi hun m comin nitetel sorri hope u ava goodtimeoli rang melnit ifink mite b sortedbut il explain everythin monlrsx
1251,1,Please CALL 08712402779 immediately as there is an urgent message waiting for you,81,13,1,immedi urgent messag wait
1252,0,Yeah like if it goes like it did with my friends imma flip my shit in like half an hour,87,20,1,yeah like goe friend imma flip shit half hour
1253,0,Mum say we wan to go then go... Then she can shun bian watch da glass exhibition... ,84,19,2,mum wan shun bian watch da glass exhibit
1254,0,What your plan for pongal?,26,6,1,plan pongal
1255,0,Just wait till end of march when el nino gets himself. Oh.,58,14,2,wait till end march el nino get oh
1256,0,"Not yet chikku..going to room nw, i'm in bus..",46,14,1,chikkugo room nw m bu
1257,0,Am also doing in cbe only. But have to pay.,43,12,2,cbe pay
1258,0,Honey boo I'm missing u.,24,6,1,honey boo m miss u
1259,0,"We have sent JD for Customer Service cum Accounts Executive to ur mail id, For details contact us",97,20,1,sent jd custom servic cum account execut ur mail d detail contact
1260,0,"Yo, I'm at my parents' gettin cash. Good news: we picked up a downstem",70,19,2,yo m parent gettin cash good news pick downstem
1261,0,"Thank you so much. When we skyped wit kz and sura, we didnt get the pleasure of your company. Hope you are good. We've given you ultimatum oh! We are countin down to aburo. Enjoy!",179,44,7,thank skype wit kz sura nt pleasur compani hope good ve given ultimatum oh countin aburo enjoy
1262,1,"Hungry gay guys feeling hungry and up 4 it, now. Call 08718730555 just 10p/min. To stop texts call 08712460324 (10p/min)",120,29,3,hungri gay guy feel pmin stop text
1263,0,Ok. No wahala. Just remember that a friend in need ...,54,13,3,ok wahala rememb friend need
1264,0,I will see in half an hour,26,7,1,half hour
1265,0,"Im in inperialmusic listening2the weirdest track ever byåÓleafcutter johnåÓ-sounds like insects being molested&someone plumbing,remixed by evil men on acid!",156,25,1,m inperialmus listeningth weirdest track byåóleafcutt johnåósound like insect molestedsomeon plumbingremix evil men acid
1266,0,\Hey sorry I didntgive ya a a bellearlier hunny,47,9,1,hey sorri didntgiv ya bellearli hunni
1267,0,SERIOUSLY. TELL HER THOSE EXACT WORDS RIGHT NOW.,48,10,2,serious tell exact word right
1268,1,Can U get 2 phone NOW? I wanna chat 2 set up meet Call me NOW on 09096102316 U can cum here 2moro Luv JANE xx Callså£1/minmoremobsEMSPOBox45PO139WA,147,30,3,u phone wanna chat set meet cum moro luv jane xx
1269,0,"Tee hee. Off to lecture, cheery bye bye.",40,11,2,tee hee lectur cheeri bye
1270,0,"Sorry chikku, my cell got some problem thts y i was nt able to reply u or msg u..",81,21,2,sorri chikku cell got problem tht y nt abl repli u msg
1271,0,If you still havent collected the dough pls let me know so i can go to the place i sent it to get the control number,116,27,1,nt collect dough pl let know place sent control number
1272,0,Ok...,5,2,1,ok
1273,1,network operator. The service is free. For T & C's visit 80488.biz,66,15,3,network oper servic free t c visit biz
1274,0,Let me know how to contact you. I've you settled in a room. Lets know you are ok.,81,22,3,let know contact ve settl room ok
1275,0,Wot u up 2 u weirdo?,20,7,1,wot u weirdo
1276,0,Can do lor...,13,4,1,lor
1277,0,Dont put your phone on silent mode ok,37,9,1,nt phone silent mode ok
1278,0,Can i meet Ì_ at 5.. As 4 where depends on where Ì_ wan 2 in lor..,66,21,2,meet ì depend wan lor
1279,0,Waiting 4 my tv show 2 start lor... U leh still busy doing ur report?,69,17,2,wait tv start lor u leh busi ur report
1280,0,Oh ho. Is this the first time u use these type of words,55,14,2,oh ho time u use type word
1281,0,Am I the only one who doesn't stalk profiles?,45,11,1,nt stalk profil
1282,0,"Ever green quote ever told by Jerry in cartoon \A Person Who Irritates u Always Is the one Who Loves u Vry Much But Fails to Express It...!..!! :-) :-) gud nyt""",160,38,5,green quot told jerri cartoon person irrit u love vri fail express gud nyt
1283,0,Yes i thought so. Thanks.,25,7,2,ye thought thank
1284,0,But if she.s drinkin i'm ok.,28,8,1,s drinkin m ok
1285,0,"Just wondering, the others just took off",40,8,1,wonder took
1286,0,"Night has ended for another day, morning has come in a special way. May you smile like the sunny rays and leaves your worries at the blue blue bay. Gud mrng",156,34,3,night end day morn come special way smile like sunni ray leav worri blue bay gud mrng
1287,0,"What do you do, my dog ? Must I always wait till the end of your day to have word from you ? Did you run out of time on your cell already?",138,35,3,dog wait till end day word run time cell
1288,0,Happy new year to u too!,24,7,1,happi new year u
1289,0,"Hey...Great deal...Farm tour 9am to 5pm $95/pax, $50 deposit by 16 May",70,23,2,heygreat dealfarm tour pm pax deposit
1290,0,Eat jap done oso aft ur lect wat... ÌÏ got lect at 12 rite... ,62,16,1,eat jap oso aft ur lect wat ìï got rite
1291,0,"Hey babe! I saw you came online for a second and then you disappeared, what happened ?",86,19,3,hey babe saw came onlin second disappear happen
1292,0,Da my birthdate in certificate is in april but real date is today. But dont publish it. I shall give you a special treat if you keep the secret. Any way thanks for the wishes,174,39,4,da birthdat certif april real date today nt publish shall special treat secret way thank wish
1293,0,Happy birthday... May all ur dreams come true...,48,10,2,happi birthday ur dream come true
1294,0,Aiyah u did ok already lar. E nydc at wheellock?,48,12,2,aiyah u ok lar e nydc wheellock
1295,0,TELL HER I SAID EAT SHIT.,25,7,1,tell said eat shit
1296,0,Sure! I am driving but will reach my destination soon.,54,12,2,sure drive reach destin soon
1297,0,"K so am I, how much for an 8th? Fifty?",38,13,2,k th
1298,0,Your daily text from me ÛÒ a favour this time,46,10,1,daili text favour time
1299,0,Great to hear you are settling well. So what's happenin wit ola?,64,15,2,great hear settl s happenin wit ola
1300,0,Those cocksuckers. If it makes you feel better ipads are worthless garbage novelty items and you should feel bad for even wanting one,133,24,2,cocksuck make feel better ipad worthless garbag novelti item bad want
1301,0,I tot u reach liao. He said t-shirt.,36,12,2,tot u reach liao said tshirt
1302,0,"FRAN I DECIDED 2 GO N E WAY IM COMPLETELY BROKE AN KNACKERED I GOT UP BOUT 3 C U 2MRW LOVE JANX P.S THIS IS MY DADS FONE, -NO CREDIT",132,32,3,fran decid n e way m complet broke knacker got bout c u mrw love janx p dad fone credit
1304,0,Your right! I'll make the appointment right now.,48,11,2,right ill appoint
1305,0,Designation is software developer and may be she get chennai:),62,11,1,design softwar develop chennai
1306,1,Enjoy the jamster videosound gold club with your credits for 2 new videosounds+2 logos+musicnews! get more fun from jamster.co.uk! 16+only Help? call: 09701213186 ,163,27,5,enjoy jamster videosound gold club credit new logosmusicnew fun jamstercouk help
1307,1,"Get 3 Lions England tone, reply lionm 4 mono or lionp 4 poly. 4 more go 2 www.ringtones.co.uk, the original n best. Tones 3GBP network operator rates apply",155,32,3,lion england tone repli lionm mono lionp poli wwwringtonescouk origin n best gbp network oper rate appli
1308,0,I jokin oni lar.. ÌÏ busy then i wun disturb Ì_.,48,14,1,jokin oni lar ìï busi wun disturb ì
1309,0,"Ok, be careful ! Don't text and drive !",39,11,2,ok care nt text drive
1310,0,"I.ll always be there, even if its just in spirit. I.ll get a bb soon. Just trying to be sure i need it.",103,27,3,ill spirit bb soon tri sure need
1311,0,U r too much close to my heart. If u go away i will be shattered. Plz stay with me.,83,23,3,u r close heart away shatter plz stay
1312,0,I love u 2 babe! R u sure everything is alrite. Is he being an idiot? Txt bak girlie,84,22,4,love u babe r sure alrit idiot txt bak girli
1313,0,How abt making some of the pics bigger?,39,9,1,abt make pic bigger
1314,0,Got but got 2 colours lor. One colour is quite light n e other is darker lor. Actually i'm done she's styling my hair now.,122,30,3,got colour lor light n e darker actual m s style hair
1315,0,"Whenevr ur sad, Whenevr ur gray, Remembr im here 2 listn 2 watevr u wanna say, Jus walk wid me a little while,&amp; I promise I'll bring back ur smile.:-)",154,37,1,whenevr ur sad gray remembr m listn watevr u wanna ju walk wid littl whileamp promis ill bring smile
1316,0,Why nothing. Ok anyway give me treat,36,8,2,ok treat
1317,1,"Win the newest ÛÏHarry Potter and the Order of the Phoenix (Book 5) reply HARRY, answer 5 questions - chance to be the first among readers!",140,30,1,win newest potter order phoenix book repli harri answer question chanc reader
1319,0,Correct. So how was work today,30,7,2,correct work today
1320,0,"Just sent again. Do you scream and moan in bed, princess?",57,14,2,sent scream moan bed princess
1321,0,"I wake up long ago already... Dunno, what other thing?",54,13,2,wake long ago dunno thing
1322,0,Oh just getting even with u.... u?,34,9,1,oh get u
1323,0,I thk 50 shd be ok he said plus minus 10.. Did Ì_ leave a line in between paragraphs?,85,22,2,thk shd ok said plu minu ì leav line paragraph
1324,0,Can you call me plz. Your number shows out of coveragd area. I have urgnt call in vasai &amp; have to reach before 4'o clock so call me plz,139,33,3,plz number show coveragd area urgnt vasai amp reach o clock
1325,0,Yeah jay's sort of a fucking retard,35,8,1,yeah jay sort fuck retard
1326,0,"Sorry, was in the bathroom, sup",31,8,1,sorri bathroom sup
1327,1,Ur balance is now å£500. Ur next question is: Who sang 'Uptown Girl' in the 80's ? 2 answer txt ur ANSWER to 83600. Good luck!,126,33,4,ur balanc question sang uptown girl s answer txt good luck
1328,0,My exam is for february 4. Wish you a great day.,48,13,2,exam februari wish great day
1329,0,I dont know what to do to come out of this so only am ask questions like this dont mistake me.,94,24,1,nt know come ask question like mistak
1330,0,"Aight no rush, I'll ask jay",27,8,1,aight rush ill ask jay
1331,0,Good Morning plz call me sir,28,6,1,good morn plz sir
1332,0,It's ok lar. U sleep early too... Nite...,41,12,3,ok lar u sleep earli nite
1333,0,"Oh... Icic... K lor, den meet other day...",42,12,2,oh icic k lor den meet day
1334,0,"Oh ! A half hour is much longer in Syria than Canada, eh ? Wow you must get SO much more work done in a day than us with all that extra time ! *grins*",150,38,4,oh half hour longer syria canada eh wow work day extra time grin
1335,0,"Sometimes we put walls around our hearts,not just to be safe from getting hurt.. But to find out who cares enough to break the walls &amp; get closer.. GOODNOON:)",162,36,3,wall heartsnot safe get hurt find care break amp closer goodnoon
1336,0,"Sweet, we may or may not go to 4U to meet carlos so gauge patty's interest in that",82,20,1,sweet u meet carlo gaug patti interest
1337,0,Then she buying today? ÌÏ no need to c meh...,45,12,2,buy today ìï need c meh
1338,0,Aight sorry I take ten years to shower. What's the plan?,56,14,2,aight sorri year shower s plan
1339,0,Every monday..nxt week vl be completing..,41,9,1,mondaynxt week vl complet
1340,0,Might ax well im there.,23,7,1,ax m
1341,0,Just chill for another 6hrs. If you could sleep the pain is not a surgical emergency so see how it unfolds. Okay,112,24,3,chill hr sleep pain surgic emerg unfold okay
1342,0,Yeah I'll try to scrounge something up,38,8,1,yeah ill tri scroung
1343,0,Crazy ar he's married. ÌÏ like gd looking guys not me. My frens like say he's korean leona's fave but i dun thk he is. Aft some thinking mayb most prob i'll go.,160,41,5,crazi ar s marri ìï like gd look guy fren korean leona fave dun thk aft think mayb prob ill
1344,0,Were somewhere on Fredericksburg,32,4,1,fredericksburg
1345,0,Que pases un buen tiempo or something like that,47,9,1,que pase un buen tiempo like
1346,0,Is it ok if I stay the night here? Xavier has a sleeping bag and I'm getting tired,82,20,2,ok stay night xavier sleep bag m get tire
1347,0,She doesnt need any test.,25,7,1,nt need test
1348,0,"Nothing much, chillin at home. Any super bowl plan?",51,12,2,chillin home super bowl plan
1349,1,"FREE2DAY sexy St George's Day pic of Jordan!Txt PIC to 89080 dont miss out, then every wk a saucy celeb!4 more pics c PocketBabe.co.uk 0870241182716 å£3/wk",155,31,1,freeday sexi st georg day pic jordantxt nt miss wk sauci celeb c pocketbabecouk
1350,0,Bugis oso near wat... ,22,5,1,bugi oso near wat
1351,0,Yo theres no class tmrw right?,30,8,1,yo s class tmrw right
